id,name,price,barcode,stock_quantity,village,category,description
273,Household Goods (Folovhodwe),34.0,100269,1,Folovhodwe,Agriculture,Available in Folovhodwe. Population: 514
274,Local Produce (Folovhodwe),35.0,100270,1,Folovhodwe,Agriculture,Available in Folovhodwe. Population: 514
275,Handicrafts (Folovhodwe),36.0,100271,1,Folovhodwe,Agriculture,Available in Folovhodwe. Population: 514
276,Services (Folovhodwe),37.0,100272,1,Folovhodwe,Agriculture,Available in Folovhodwe. Population: 514
277,Food Items (Folovhodwe),38.0,100273,1,Folovhodwe,Agriculture,Available in Folovhodwe. Population: 514
278,Household Goods (Folovhodwe),39.0,100274,1,Folovhodwe,Agriculture,Available in Folovhodwe. Population: 514
279,Goats (Vhulaudzi),20.0,100275,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
280,Sheep (Vhulaudzi),21.0,100276,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
281,Traditional Medicine (Vhulaudzi),22.0,100277,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
282,Baskets (Vhulaudzi),23.0,100278,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
283,Pottery (Vhulaudzi),24.0,100279,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
284,Goats (Vhulaudzi),25.0,100280,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
285,Sheep (Vhulaudzi),26.0,100281,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
286,Traditional Medicine (Vhulaudzi),27.0,100282,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
287,Baskets (Vhulaudzi),28.0,100283,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
288,Pottery (Vhulaudzi),29.0,100284,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
289,Goats (Vhulaudzi),30.0,100285,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
290,Sheep (Vhulaudzi),31.0,100286,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
291,Traditional Medicine (Vhulaudzi),32.0,100287,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
292,Baskets (Vhulaudzi),33.0,100288,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
293,Pottery (Vhulaudzi),34.0,100289,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
294,Goats (Vhulaudzi),35.0,100290,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
295,Sheep (Vhulaudzi),36.0,100291,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
296,Traditional Medicine (Vhulaudzi),37.0,100292,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
297,Baskets (Vhulaudzi),38.0,100293,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
298,Pottery (Vhulaudzi),39.0,100294,2,Vhulaudzi,Agriculture,Available in Vhulaudzi. Population: 1004
299,Local Produce (Shitale),20.0,100295,5,Shitale,Agriculture,Available in Shitale. Population: 2684
300,Handicrafts (Shitale),21.0,100296,5,Shitale,Agriculture,Available in Shitale. Population: 2684
301,Services (Shitale),22.0,100297,5,Shitale,Agriculture,Available in Shitale. Population: 2684
302,Food Items (Shitale),23.0,100298,5,Shitale,Agriculture,Available in Shitale. Population: 2684
303,Household Goods (Shitale),24.0,100299,5,Shitale,Agriculture,Available in Shitale. Population: 2684
304,Local Produce (Shitale),25.0,100300,5,Shitale,Agriculture,Available in Shitale. Population: 2684
305,Handicrafts (Shitale),26.0,100301,5,Shitale,Agriculture,Available in Shitale. Population: 2684
306,Services (Shitale),27.0,100302,5,Shitale,Agriculture,Available in Shitale. Population: 2684
307,Food Items (Shitale),28.0,100303,5,Shitale,Agriculture,Available in Shitale. Population: 2684
308,Household Goods (Shitale),29.0,100304,5,Shitale,Agriculture,Available in Shitale. Population: 2684
309,Local Produce (Shitale),30.0,100305,5,Shitale,Agriculture,Available in Shitale. Population: 2684
310,Handicrafts (Shitale),31.0,100306,5,Shitale,Agriculture,Available in Shitale. Population: 2684
311,Services (Shitale),32.0,100307,5,Shitale,Agriculture,Available in Shitale. Population: 2684
312,Food Items (Shitale),33.0,100308,5,Shitale,Agriculture,Available in Shitale. Population: 2684
313,Household Goods (Shitale),34.0,100309,5,Shitale,Agriculture,Available in Shitale. Population: 2684
314,Local Produce (Shitale),35.0,100310,5,Shitale,Agriculture,Available in Shitale. Population: 2684
315,Handicrafts (Shitale),36.0,100311,5,Shitale,Agriculture,Available in Shitale. Population: 2684
316,Services (Shitale),37.0,100312,5,Shitale,Agriculture,Available in Shitale. Population: 2684
317,Food Items (Shitale),38.0,100313,5,Shitale,Agriculture,Available in Shitale. Population: 2684
318,Household Goods (Shitale),39.0,100314,5,Shitale,Agriculture,Available in Shitale. Population: 2684
319,Local Produce (Shitale),40.0,100315,5,Shitale,Agriculture,Available in Shitale. Population: 2684
320,Handicrafts (Shitale),41.0,100316,5,Shitale,Agriculture,Available in Shitale. Population: 2684
321,Services (Shitale),42.0,100317,5,Shitale,Agriculture,Available in Shitale. Population: 2684
322,Food Items (Shitale),43.0,100318,5,Shitale,Agriculture,Available in Shitale. Population: 2684
323,Household Goods (Shitale),44.0,100319,5,Shitale,Agriculture,Available in Shitale. Population: 2684
324,Local Produce (Shitale),45.0,100320,5,Shitale,Agriculture,Available in Shitale. Population: 2684
325,Local Produce (Repairs),20.0,100321,2,Repairs,Agriculture,Available in Repairs. Population: 1000
326,Handicrafts (Repairs),21.0,100322,2,Repairs,Agriculture,Available in Repairs. Population: 1000
327,Services (Repairs),22.0,100323,2,Repairs,Agriculture,Available in Repairs. Population: 1000
328,Food Items (Repairs),23.0,100324,2,Repairs,Agriculture,Available in Repairs. Population: 1000
329,Household Goods (Repairs),24.0,100325,2,Repairs,Agriculture,Available in Repairs. Population: 1000
330,Local Produce (Repairs),25.0,100326,2,Repairs,Agriculture,Available in Repairs. Population: 1000
331,Handicrafts (Repairs),26.0,100327,2,Repairs,Agriculture,Available in Repairs. Population: 1000
332,Services (Repairs),27.0,100328,2,Repairs,Agriculture,Available in Repairs. Population: 1000
333,Food Items (Repairs),28.0,100329,2,Repairs,Agriculture,Available in Repairs. Population: 1000
334,Household Goods (Repairs),29.0,100330,2,Repairs,Agriculture,Available in Repairs. Population: 1000
335,Local Produce (Repairs),30.0,100331,2,Repairs,Agriculture,Available in Repairs. Population: 1000
336,Handicrafts (Repairs),31.0,100332,2,Repairs,Agriculture,Available in Repairs. Population: 1000
337,Services (Repairs),32.0,100333,2,Repairs,Agriculture,Available in Repairs. Population: 1000
338,Food Items (Repairs),33.0,100334,2,Repairs,Agriculture,Available in Repairs. Population: 1000
339,Household Goods (Repairs),34.0,100335,2,Repairs,Agriculture,Available in Repairs. Population: 1000
340,Local Produce (Repairs),35.0,100336,2,Repairs,Agriculture,Available in Repairs. Population: 1000
341,Handicrafts (Repairs),36.0,100337,2,Repairs,Agriculture,Available in Repairs. Population: 1000
342,Services (Repairs),37.0,100338,2,Repairs,Agriculture,Available in Repairs. Population: 1000
343,Food Items (Repairs),38.0,100339,2,Repairs,Agriculture,Available in Repairs. Population: 1000
344,Household Goods (Repairs),39.0,100340,2,Repairs,Agriculture,Available in Repairs. Population: 1000
345,Local Produce (Electrical),20.0,100341,2,Electrical,Agriculture,Available in Electrical. Population: 1000
346,Handicrafts (Electrical),21.0,100342,2,Electrical,Agriculture,Available in Electrical. Population: 1000
347,Services (Electrical),22.0,100343,2,Electrical,Agriculture,Available in Electrical. Population: 1000
348,Food Items (Electrical),23.0,100344,2,Electrical,Agriculture,Available in Electrical. Population: 1000
349,Household Goods (Electrical),24.0,100345,2,Electrical,Agriculture,Available in Electrical. Population: 1000
350,Local Produce (Electrical),25.0,100346,2,Electrical,Agriculture,Available in Electrical. Population: 1000
351,Handicrafts (Electrical),26.0,100347,2,Electrical,Agriculture,Available in Electrical. Population: 1000
352,Services (Electrical),27.0,100348,2,Electrical,Agriculture,Available in Electrical. Population: 1000
353,Food Items (Electrical),28.0,100349,2,Electrical,Agriculture,Available in Electrical. Population: 1000
354,Household Goods (Electrical),29.0,100350,2,Electrical,Agriculture,Available in Electrical. Population: 1000
355,Local Produce (Electrical),30.0,100351,2,Electrical,Agriculture,Available in Electrical. Population: 1000
356,Handicrafts (Electrical),31.0,100352,2,Electrical,Agriculture,Available in Electrical. Population: 1000
357,Services (Electrical),32.0,100353,2,Electrical,Agriculture,Available in Electrical. Population: 1000
358,Food Items (Electrical),33.0,100354,2,Electrical,Agriculture,Available in Electrical. Population: 1000
359,Household Goods (Electrical),34.0,100355,2,Electrical,Agriculture,Available in Electrical. Population: 1000
360,Local Produce (Electrical),35.0,100356,2,Electrical,Agriculture,Available in Electrical. Population: 1000
361,Handicrafts (Electrical),36.0,100357,2,Electrical,Agriculture,Available in Electrical. Population: 1000
362,Services (Electrical),37.0,100358,2,Electrical,Agriculture,Available in Electrical. Population: 1000
363,Food Items (Electrical),38.0,100359,2,Electrical,Agriculture,Available in Electrical. Population: 1000
364,Household Goods (Electrical),39.0,100360,2,Electrical,Agriculture,Available in Electrical. Population: 1000
365,Local Produce (Pottery),20.0,100361,2,Pottery,Agriculture,Available in Pottery. Population: 1000
366,Handicrafts (Pottery),21.0,100362,2,Pottery,Agriculture,Available in Pottery. Population: 1000
367,Services (Pottery),22.0,100363,2,Pottery,Agriculture,Available in Pottery. Population: 1000
368,Food Items (Pottery),23.0,100364,2,Pottery,Agriculture,Available in Pottery. Population: 1000
369,Household Goods (Pottery),24.0,100365,2,Pottery,Agriculture,Available in Pottery. Population: 1000
370,Local Produce (Pottery),25.0,100366,2,Pottery,Agriculture,Available in Pottery. Population: 1000
371,Handicrafts (Pottery),26.0,100367,2,Pottery,Agriculture,Available in Pottery. Population: 1000
372,Services (Pottery),27.0,100368,2,Pottery,Agriculture,Available in Pottery. Population: 1000
373,Food Items (Pottery),28.0,100369,2,Pottery,Agriculture,Available in Pottery. Population: 1000
374,Household Goods (Pottery),29.0,100370,2,Pottery,Agriculture,Available in Pottery. Population: 1000
375,Local Produce (Pottery),30.0,100371,2,Pottery,Agriculture,Available in Pottery. Population: 1000
376,Handicrafts (Pottery),31.0,100372,2,Pottery,Agriculture,Available in Pottery. Population: 1000
377,Services (Pottery),32.0,100373,2,Pottery,Agriculture,Available in Pottery. Population: 1000
378,Food Items (Pottery),33.0,100374,2,Pottery,Agriculture,Available in Pottery. Population: 1000
379,Household Goods (Pottery),34.0,100375,2,Pottery,Agriculture,Available in Pottery. Population: 1000
380,Local Produce (Pottery),35.0,100376,2,Pottery,Agriculture,Available in Pottery. Population: 1000
381,Handicrafts (Pottery),36.0,100377,2,Pottery,Agriculture,Available in Pottery. Population: 1000
382,Services (Pottery),37.0,100378,2,Pottery,Agriculture,Available in Pottery. Population: 1000
383,Food Items (Pottery),38.0,100379,2,Pottery,Agriculture,Available in Pottery. Population: 1000
384,Household Goods (Pottery),39.0,100380,2,Pottery,Agriculture,Available in Pottery. Population: 1000
385,Local Produce (Tomatoes),20.0,100381,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
386,Handicrafts (Tomatoes),21.0,100382,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
387,Services (Tomatoes),22.0,100383,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
388,Food Items (Tomatoes),23.0,100384,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
389,Household Goods (Tomatoes),24.0,100385,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
390,Local Produce (Tomatoes),25.0,100386,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
391,Handicrafts (Tomatoes),26.0,100387,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
392,Services (Tomatoes),27.0,100388,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
393,Food Items (Tomatoes),28.0,100389,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
394,Household Goods (Tomatoes),29.0,100390,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
395,Local Produce (Tomatoes),30.0,100391,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
396,Handicrafts (Tomatoes),31.0,100392,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
397,Services (Tomatoes),32.0,100393,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
398,Food Items (Tomatoes),33.0,100394,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
399,Household Goods (Tomatoes),34.0,100395,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
400,Local Produce (Tomatoes),35.0,100396,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
401,Handicrafts (Tomatoes),36.0,100397,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
402,Services (Tomatoes),37.0,100398,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
403,Food Items (Tomatoes),38.0,100399,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
404,Household Goods (Tomatoes),39.0,100400,2,Tomatoes,Agriculture,Available in Tomatoes. Population: 1000
405,Local Produce (Transport),20.0,100401,2,Transport,Agriculture,Available in Transport. Population: 1000
406,Handicrafts (Transport),21.0,100402,2,Transport,Agriculture,Available in Transport. Population: 1000
407,Services (Transport),22.0,100403,2,Transport,Agriculture,Available in Transport. Population: 1000
408,Food Items (Transport),23.0,100404,2,Transport,Agriculture,Available in Transport. Population: 1000
409,Household Goods (Transport),24.0,100405,2,Transport,Agriculture,Available in Transport. Population: 1000
410,Local Produce (Transport),25.0,100406,2,Transport,Agriculture,Available in Transport. Population: 1000
411,Handicrafts (Transport),26.0,100407,2,Transport,Agriculture,Available in Transport. Population: 1000
412,Services (Transport),27.0,100408,2,Transport,Agriculture,Available in Transport. Population: 1000
413,Food Items (Transport),28.0,100409,2,Transport,Agriculture,Available in Transport. Population: 1000
414,Household Goods (Transport),29.0,100410,2,Transport,Agriculture,Available in Transport. Population: 1000
415,Local Produce (Transport),30.0,100411,2,Transport,Agriculture,Available in Transport. Population: 1000
416,Handicrafts (Transport),31.0,100412,2,Transport,Agriculture,Available in Transport. Population: 1000
417,Services (Transport),32.0,100413,2,Transport,Agriculture,Available in Transport. Population: 1000
418,Food Items (Transport),33.0,100414,2,Transport,Agriculture,Available in Transport. Population: 1000
419,Household Goods (Transport),34.0,100415,2,Transport,Agriculture,Available in Transport. Population: 1000
420,Local Produce (Transport),35.0,100416,2,Transport,Agriculture,Available in Transport. Population: 1000
421,Handicrafts (Transport),36.0,100417,2,Transport,Agriculture,Available in Transport. Population: 1000
422,Services (Transport),37.0,100418,2,Transport,Agriculture,Available in Transport. Population: 1000
423,Food Items (Transport),38.0,100419,2,Transport,Agriculture,Available in Transport. Population: 1000
424,Household Goods (Transport),39.0,100420,2,Transport,Agriculture,Available in Transport. Population: 1000
425,Local Produce (Eggs),20.0,100421,2,Eggs,Agriculture,Available in Eggs. Population: 1000
426,Handicrafts (Eggs),21.0,100422,2,Eggs,Agriculture,Available in Eggs. Population: 1000
427,Services (Eggs),22.0,100423,2,Eggs,Agriculture,Available in Eggs. Population: 1000
428,Food Items (Eggs),23.0,100424,2,Eggs,Agriculture,Available in Eggs. Population: 1000
429,Household Goods (Eggs),24.0,100425,2,Eggs,Agriculture,Available in Eggs. Population: 1000
430,Local Produce (Eggs),25.0,100426,2,Eggs,Agriculture,Available in Eggs. Population: 1000
431,Handicrafts (Eggs),26.0,100427,2,Eggs,Agriculture,Available in Eggs. Population: 1000
432,Services (Eggs),27.0,100428,2,Eggs,Agriculture,Available in Eggs. Population: 1000
433,Food Items (Eggs),28.0,100429,2,Eggs,Agriculture,Available in Eggs. Population: 1000
434,Household Goods (Eggs),29.0,100430,2,Eggs,Agriculture,Available in Eggs. Population: 1000
435,Local Produce (Eggs),30.0,100431,2,Eggs,Agriculture,Available in Eggs. Population: 1000
436,Handicrafts (Eggs),31.0,100432,2,Eggs,Agriculture,Available in Eggs. Population: 1000
437,Services (Eggs),32.0,100433,2,Eggs,Agriculture,Available in Eggs. Population: 1000
438,Food Items (Eggs),33.0,100434,2,Eggs,Agriculture,Available in Eggs. Population: 1000
439,Household Goods (Eggs),34.0,100435,2,Eggs,Agriculture,Available in Eggs. Population: 1000
440,Local Produce (Eggs),35.0,100436,2,Eggs,Agriculture,Available in Eggs. Population: 1000
441,Handicrafts (Eggs),36.0,100437,2,Eggs,Agriculture,Available in Eggs. Population: 1000
442,Services (Eggs),37.0,100438,2,Eggs,Agriculture,Available in Eggs. Population: 1000
443,Food Items (Eggs),38.0,100439,2,Eggs,Agriculture,Available in Eggs. Population: 1000
444,Household Goods (Eggs),39.0,100440,2,Eggs,Agriculture,Available in Eggs. Population: 1000
